name,date,open,high,low,close,volume
klobuchar,2019-11-06,0.03,0.04,0.03,0.03,11795
johnson,2019-11-06,0.01,0.01,0.01,0.01,0
brown,2019-11-06,0.01,0.01,0.01,0.01,0
murphy,2019-11-06,0.01,0.01,0.01,0.01,0
delaney,2019-11-06,0.01,0.01,0.01,0.01,0
winfrey,2019-11-06,0.01,0.01,0.01,0.01,1000
o_rourke,2019-11-06,0.01,0.01,0.01,0.01,24
clinton,2019-11-06,0.09,0.1,0.06,0.06,47165
s_brown,2019-11-06,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-06,0.03,0.04,0.03,0.03,6647
yang,2019-11-06,0.09,0.09,0.07,0.08,7544
buttigieg,2019-11-06,0.19,0.2,0.17,0.19,29184
castro,2019-11-06,0.01,0.01,0.01,0.01,0
gabbard,2019-11-06,0.03,0.04,0.02,0.03,12255
hickenlooper,2019-11-06,0.01,0.01,0.01,0.01,0
inslee,2019-11-06,0.01,0.01,0.01,0.01,0
bullock,2019-11-06,0.01,0.02,0.01,0.01,12182
bennet,2019-11-06,0.01,0.01,0.01,0.01,0
williamson,2019-11-06,0.01,0.01,0.01,0.01,0
ryan,2019-11-06,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-06,0.01,0.01,0.01,0.01,0
swalwell,2019-11-06,0.01,0.01,0.01,0.01,0
steyer,2019-11-06,0.02,0.02,0.01,0.01,8058
sanders,2019-11-07,0.13,0.15000000000000002,0.13,0.13,20505
booker,2019-11-07,0.02,0.02,0.01,0.01,6044
harris,2019-11-07,0.02,0.03,0.02,0.02,16160
gillibrand,2019-11-07,0.01,0.01,0.01,0.01,0
biden,2019-11-07,0.23,0.24000000000000002,0.19,0.2,72368
warren,2019-11-07,0.32,0.32999999999999996,0.28,0.3,46474
cuomo,2019-11-07,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-07,0.01,0.01,0.01,0.01,0
kaine,2019-11-07,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-07,0.03,0.04,0.02,0.02,51193
johnson,2019-11-07,0.01,0.01,0.01,0.01,0
brown,2019-11-07,0.01,0.01,0.01,0.01,0
murphy,2019-11-07,0.01,0.01,0.01,0.01,0
delaney,2019-11-07,0.01,0.01,0.01,0.01,0
winfrey,2019-11-07,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-07,0.01,0.01,0.01,0.01,43
clinton,2019-11-07,0.06,0.08,0.04,0.07,68872
s_brown,2019-11-07,0.01,0.01,0.01,0.01,30000
bloomberg,2019-11-07,0.03,0.16,0.03,0.12000000000000001,352276
yang,2019-11-07,0.08,0.09,0.07,0.07,13337
buttigieg,2019-11-07,0.19,0.21000000000000002,0.14,0.17,107174
castro,2019-11-07,0.01,0.01,0.01,0.01,1
gabbard,2019-11-07,0.03,0.04,0.02,0.02,37055
hickenlooper,2019-11-07,0.01,0.01,0.01,0.01,0
inslee,2019-11-07,0.01,0.01,0.01,0.01,0
bullock,2019-11-07,0.01,0.02,0.01,0.01,4035
bennet,2019-11-07,0.01,0.01,0.01,0.01,525
williamson,2019-11-07,0.01,0.01,0.01,0.01,0
ryan,2019-11-07,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-07,0.01,0.01,0.01,0.01,0
swalwell,2019-11-07,0.01,0.01,0.01,0.01,0
steyer,2019-11-07,0.01,0.02,0.01,0.01,8921
sanders,2019-11-08,0.13,0.14,0.13,0.13,8347
booker,2019-11-08,0.01,0.02,0.01,0.01,183110
harris,2019-11-08,0.02,0.04,0.02,0.02,22111
gillibrand,2019-11-08,0.01,0.01,0.01,0.01,15
biden,2019-11-08,0.2,0.21000000000000002,0.19,0.2,24739
warren,2019-11-08,0.3,0.32,0.3,0.31,18213
cuomo,2019-11-08,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-08,0.01,0.01,0.01,0.01,10
kaine,2019-11-08,0.01,0.01,0.01,0.01,11
klobuchar,2019-11-08,0.02,0.04,0.02,0.02,26456
johnson,2019-11-08,0.01,0.01,0.01,0.01,1
brown,2019-11-08,0.01,0.01,0.01,0.01,0
murphy,2019-11-08,0.01,0.01,0.01,0.01,0
delaney,2019-11-08,0.01,0.01,0.01,0.01,0
winfrey,2019-11-08,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-08,0.01,0.01,0.01,0.01,126
clinton,2019-11-08,0.07,0.08,0.05,0.08,25284
s_brown,2019-11-08,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-08,0.12000000000000001,0.16,0.09,0.09,125745
yang,2019-11-08,0.07,0.09,0.07,0.09,33263
buttigieg,2019-11-08,0.17,0.18,0.15000000000000002,0.15000000000000002,30483
castro,2019-11-08,0.01,0.01,0.01,0.01,33
gabbard,2019-11-08,0.02,0.04,0.02,0.03,16061
hickenlooper,2019-11-08,0.01,0.01,0.01,0.01,0
inslee,2019-11-08,0.01,0.01,0.01,0.01,0
bullock,2019-11-08,0.01,0.02,0.01,0.02,660
bennet,2019-11-08,0.01,0.01,0.01,0.01,50
williamson,2019-11-08,0.01,0.01,0.01,0.01,11
ryan,2019-11-08,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-08,0.01,0.01,0.01,0.01,0
swalwell,2019-11-08,0.01,0.01,0.01,0.01,0
steyer,2019-11-08,0.01,0.02,0.01,0.01,6079
sanders,2019-11-09,0.13,0.14,0.13,0.13,6897
booker,2019-11-09,0.01,0.02,0.01,0.01,25868
harris,2019-11-09,0.02,0.03,0.02,0.02,1476
gillibrand,2019-11-09,0.01,0.01,0.01,0.01,200
biden,2019-11-09,0.2,0.22,0.2,0.21000000000000002,10533
warren,2019-11-09,0.31,0.32,0.3,0.31,5164
cuomo,2019-11-09,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-09,0.01,0.01,0.01,0.01,0
kaine,2019-11-09,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-09,0.02,0.04,0.02,0.03,4593
johnson,2019-11-09,0.01,0.01,0.01,0.01,2
brown,2019-11-09,0.01,0.01,0.01,0.01,0
murphy,2019-11-09,0.01,0.01,0.01,0.01,0
delaney,2019-11-09,0.01,0.01,0.01,0.01,0
winfrey,2019-11-09,0.01,0.01,0.01,0.01,12471
o_rourke,2019-11-09,0.01,0.01,0.01,0.01,542
clinton,2019-11-09,0.08,0.08,0.06,0.08,13776
s_brown,2019-11-09,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-09,0.09,0.1,0.07,0.09,41963
yang,2019-11-09,0.09,0.1,0.08,0.09,18823
buttigieg,2019-11-09,0.15000000000000002,0.17,0.15000000000000002,0.16,13741
castro,2019-11-09,0.01,0.01,0.01,0.01,0
gabbard,2019-11-09,0.03,0.04,0.02,0.03,6885
hickenlooper,2019-11-09,0.01,0.01,0.01,0.01,19
inslee,2019-11-09,0.01,0.01,0.01,0.01,0
bullock,2019-11-09,0.02,0.02,0.01,0.01,10
bennet,2019-11-09,0.01,0.01,0.01,0.01,0
williamson,2019-11-09,0.01,0.01,0.01,0.01,0
ryan,2019-11-09,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-09,0.01,0.01,0.01,0.01,0
swalwell,2019-11-09,0.01,0.01,0.01,0.01,0
steyer,2019-11-09,0.01,0.01,0.01,0.01,1010
sanders,2019-11-10,0.13,0.14,0.13,0.14,10557
booker,2019-11-10,0.01,0.02,0.01,0.01,1177
harris,2019-11-10,0.02,0.03,0.02,0.02,3514
gillibrand,2019-11-10,0.01,0.01,0.01,0.01,0
biden,2019-11-10,0.21000000000000002,0.22,0.21000000000000002,0.22,7500
warren,2019-11-10,0.31,0.32,0.3,0.31,8346
cuomo,2019-11-10,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-10,0.01,0.01,0.01,0.01,858
kaine,2019-11-10,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-10,0.03,0.04,0.02,0.04,1663
johnson,2019-11-10,0.01,0.01,0.01,0.01,0
brown,2019-11-10,0.01,0.01,0.01,0.01,0
murphy,2019-11-10,0.01,0.01,0.01,0.01,0
delaney,2019-11-10,0.01,0.01,0.01,0.01,0
winfrey,2019-11-10,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-10,0.01,0.01,0.01,0.01,63
clinton,2019-11-10,0.08,0.08,0.06,0.07,21317
s_brown,2019-11-10,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-10,0.09,0.12000000000000001,0.08,0.09,35157
yang,2019-11-10,0.09,0.1,0.08,0.09,19921
buttigieg,2019-11-10,0.16,0.17,0.15000000000000002,0.16,10408
castro,2019-11-10,0.01,0.01,0.01,0.01,3
gabbard,2019-11-10,0.03,0.04,0.02,0.04,3671
hickenlooper,2019-11-10,0.01,0.01,0.01,0.01,6
inslee,2019-11-10,0.01,0.01,0.01,0.01,0
bullock,2019-11-10,0.01,0.01,0.01,0.01,2886
bennet,2019-11-10,0.01,0.01,0.01,0.01,0
williamson,2019-11-10,0.01,0.01,0.01,0.01,25
ryan,2019-11-10,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-10,0.01,0.01,0.01,0.01,0
swalwell,2019-11-10,0.01,0.01,0.01,0.01,0
steyer,2019-11-10,0.01,0.02,0.01,0.01,3524
sanders,2019-11-11,0.14,0.14,0.13,0.13,8944
booker,2019-11-11,0.01,0.02,0.01,0.01,37100
harris,2019-11-11,0.02,0.03,0.02,0.02,10077
gillibrand,2019-11-11,0.01,0.01,0.01,0.01,0
biden,2019-11-11,0.22,0.24000000000000002,0.21000000000000002,0.24000000000000002,29352
warren,2019-11-11,0.31,0.31,0.29000000000000004,0.29000000000000004,10505
cuomo,2019-11-11,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-11,0.01,0.01,0.01,0.01,0
kaine,2019-11-11,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-11,0.04,0.04,0.02,0.02,6643
johnson,2019-11-11,0.01,0.01,0.01,0.01,1
brown,2019-11-11,0.01,0.01,0.01,0.01,0
murphy,2019-11-11,0.01,0.01,0.01,0.01,0
delaney,2019-11-11,0.01,0.01,0.01,0.01,5
winfrey,2019-11-11,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-11,0.01,0.01,0.01,0.01,132
clinton,2019-11-11,0.07,0.08,0.06,0.07,6675
s_brown,2019-11-11,0.01,0.01,0.01,0.01,50
bloomberg,2019-11-11,0.09,0.1,0.07,0.07,32545
yang,2019-11-11,0.09,0.1,0.09,0.09,14530
buttigieg,2019-11-11,0.16,0.17,0.15000000000000002,0.17,15811
castro,2019-11-11,0.01,0.01,0.01,0.01,0
gabbard,2019-11-11,0.04,0.04,0.03,0.03,8117
hickenlooper,2019-11-11,0.01,0.01,0.01,0.01,0
inslee,2019-11-11,0.01,0.01,0.01,0.01,0
bullock,2019-11-11,0.01,0.01,0.01,0.01,9999
bennet,2019-11-11,0.01,0.01,0.01,0.01,0
williamson,2019-11-11,0.01,0.01,0.01,0.01,0
ryan,2019-11-11,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-11,0.01,0.01,0.01,0.01,0
swalwell,2019-11-11,0.01,0.01,0.01,0.01,0
steyer,2019-11-11,0.01,0.02,0.01,0.01,3256
sanders,2019-11-12,0.13,0.15000000000000002,0.13,0.14,11914
booker,2019-11-12,0.01,0.02,0.01,0.01,2992
harris,2019-11-12,0.02,0.03,0.02,0.02,9197
gillibrand,2019-11-12,0.01,0.01,0.01,0.01,0
biden,2019-11-12,0.24000000000000002,0.24000000000000002,0.23,0.23,19729
warren,2019-11-12,0.29000000000000004,0.3,0.25,0.27,24148
cuomo,2019-11-12,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-12,0.01,0.01,0.01,0.01,0
kaine,2019-11-12,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-12,0.02,0.04,0.02,0.02,8854
johnson,2019-11-12,0.01,0.01,0.01,0.01,0
brown,2019-11-12,0.01,0.01,0.01,0.01,0
murphy,2019-11-12,0.01,0.01,0.01,0.01,0
delaney,2019-11-12,0.01,0.01,0.01,0.01,0
winfrey,2019-11-12,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-12,0.01,0.01,0.01,0.01,0
clinton,2019-11-12,0.07,0.08,0.06,0.07,36685
s_brown,2019-11-12,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-12,0.07,0.08,0.05,0.07,75147
yang,2019-11-12,0.09,0.1,0.08,0.09,10272
buttigieg,2019-11-12,0.17,0.2,0.15000000000000002,0.19,48386
castro,2019-11-12,0.01,0.01,0.01,0.01,6
gabbard,2019-11-12,0.03,0.04,0.03,0.04,29623
hickenlooper,2019-11-12,0.01,0.01,0.01,0.01,0
inslee,2019-11-12,0.01,0.01,0.01,0.01,0
bullock,2019-11-12,0.01,0.01,0.01,0.01,4494
bennet,2019-11-12,0.01,0.01,0.01,0.01,0
williamson,2019-11-12,0.01,0.01,0.01,0.01,0
ryan,2019-11-12,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-12,0.01,0.01,0.01,0.01,0
swalwell,2019-11-12,0.01,0.01,0.01,0.01,0
steyer,2019-11-12,0.01,0.02,0.01,0.01,84538
sanders,2019-11-13,0.14,0.15000000000000002,0.13,0.13,12764
booker,2019-11-13,0.01,0.01,0.01,0.01,26588
harris,2019-11-13,0.02,0.03,0.02,0.02,5005
gillibrand,2019-11-13,0.01,0.01,0.01,0.01,0
biden,2019-11-13,0.23,0.24000000000000002,0.23,0.24000000000000002,19545
warren,2019-11-13,0.27,0.29000000000000004,0.25,0.28,14108
cuomo,2019-11-13,0.01,0.01,0.01,0.01,150
zuckerberg,2019-11-13,0.01,0.01,0.01,0.01,0
kaine,2019-11-13,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-13,0.02,0.04,0.02,0.03,6885
johnson,2019-11-13,0.01,0.01,0.01,0.01,10
brown,2019-11-13,0.01,0.01,0.01,0.01,0
murphy,2019-11-13,0.01,0.01,0.01,0.01,0
delaney,2019-11-13,0.01,0.01,0.01,0.01,25
winfrey,2019-11-13,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-13,0.01,0.01,0.01,0.01,201
clinton,2019-11-13,0.07,0.09,0.07,0.09,24076
s_brown,2019-11-13,0.01,0.01,0.01,0.01,40920
bloomberg,2019-11-13,0.07,0.08,0.05,0.06,27215
yang,2019-11-13,0.09,0.1,0.08,0.09,8796
buttigieg,2019-11-13,0.19,0.2,0.18,0.18,23822
castro,2019-11-13,0.01,0.01,0.01,0.01,1013
gabbard,2019-11-13,0.04,0.04,0.03,0.03,14167
hickenlooper,2019-11-13,0.01,0.01,0.01,0.01,0
inslee,2019-11-13,0.01,0.01,0.01,0.01,0
bullock,2019-11-13,0.01,0.02,0.01,0.01,518
bennet,2019-11-13,0.01,0.01,0.01,0.01,0
williamson,2019-11-13,0.01,0.01,0.01,0.01,10
ryan,2019-11-13,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-13,0.01,0.01,0.01,0.01,0
swalwell,2019-11-13,0.01,0.01,0.01,0.01,0
steyer,2019-11-13,0.01,0.01,0.01,0.01,17286
sanders,2019-11-14,0.13,0.14,0.13,0.14,8727
booker,2019-11-14,0.01,0.02,0.01,0.01,12818
harris,2019-11-14,0.02,0.03,0.02,0.03,3892
gillibrand,2019-11-14,0.01,0.01,0.01,0.01,8
biden,2019-11-14,0.24000000000000002,0.24000000000000002,0.23,0.23,8875
warren,2019-11-14,0.28,0.29000000000000004,0.28,0.28,9440
cuomo,2019-11-14,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-14,0.01,0.01,0.01,0.01,0
kaine,2019-11-14,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-14,0.03,0.03,0.02,0.02,4509
johnson,2019-11-14,0.01,0.01,0.01,0.01,0
brown,2019-11-14,0.01,0.01,0.01,0.01,0
murphy,2019-11-14,0.01,0.01,0.01,0.01,0
delaney,2019-11-14,0.01,0.01,0.01,0.01,8
winfrey,2019-11-14,0.01,0.01,0.01,0.01,0
o_rourke,2019-11-14,0.01,0.01,0.01,0.01,55
clinton,2019-11-14,0.09,0.09,0.07,0.07,26643
s_brown,2019-11-14,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-14,0.06,0.07,0.05,0.06,41628
yang,2019-11-14,0.09,0.1,0.08,0.09,3954
buttigieg,2019-11-14,0.18,0.2,0.18,0.19,19509
castro,2019-11-14,0.01,0.01,0.01,0.01,8
gabbard,2019-11-14,0.03,0.04,0.03,0.04,16806
hickenlooper,2019-11-14,0.01,0.01,0.01,0.01,12
inslee,2019-11-14,0.01,0.01,0.01,0.01,8
bullock,2019-11-14,0.01,0.01,0.01,0.01,24
bennet,2019-11-14,0.01,0.01,0.01,0.01,8
williamson,2019-11-14,0.01,0.01,0.01,0.01,8
ryan,2019-11-14,0.01,0.01,0.01,0.01,8
de_blasio,2019-11-14,0.01,0.01,0.01,0.01,8
swalwell,2019-11-14,0.01,0.01,0.01,0.01,0
steyer,2019-11-14,0.01,0.01,0.01,0.01,828
patrick,2019-11-14,0.03,0.05,0.02,0.02,171836
sanders,2019-11-15,0.14,0.15000000000000002,0.13,0.15000000000000002,16972
booker,2019-11-15,0.01,0.01,0.01,0.01,360
harris,2019-11-15,0.03,0.03,0.02,0.03,2544
gillibrand,2019-11-15,0.01,0.01,0.01,0.01,0
biden,2019-11-15,0.23,0.24000000000000002,0.23,0.23,10026
warren,2019-11-15,0.28,0.29000000000000004,0.27,0.29000000000000004,15397
cuomo,2019-11-15,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-15,0.01,0.01,0.01,0.01,0
kaine,2019-11-15,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-15,0.02,0.03,0.02,0.02,3447
johnson,2019-11-15,0.01,0.01,0.01,0.01,0
brown,2019-11-15,0.01,0.01,0.01,0.01,0
murphy,2019-11-15,0.01,0.01,0.01,0.01,0
delaney,2019-11-15,0.01,0.01,0.01,0.01,0
winfrey,2019-11-15,0.01,0.01,0.01,0.01,450
o_rourke,2019-11-15,0.01,0.01,0.01,0.01,108
clinton,2019-11-15,0.07,0.08,0.07,0.08,11031
s_brown,2019-11-15,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-15,0.06,0.08,0.05,0.07,20645
yang,2019-11-15,0.09,0.1,0.08,0.08,10004
buttigieg,2019-11-15,0.19,0.2,0.17,0.18,25902
castro,2019-11-15,0.01,0.01,0.01,0.01,0
gabbard,2019-11-15,0.04,0.04,0.03,0.04,11537
hickenlooper,2019-11-15,0.01,0.01,0.01,0.01,0
inslee,2019-11-15,0.01,0.01,0.01,0.01,0
bullock,2019-11-15,0.01,0.01,0.01,0.01,35
bennet,2019-11-15,0.01,0.01,0.01,0.01,0
williamson,2019-11-15,0.01,0.01,0.01,0.01,658
ryan,2019-11-15,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-15,0.01,0.01,0.01,0.01,0
swalwell,2019-11-15,0.01,0.01,0.01,0.01,0
steyer,2019-11-15,0.01,0.01,0.01,0.01,68
patrick,2019-11-15,0.02,0.04,0.02,0.02,177386
sanders,2019-11-16,0.15000000000000002,0.15000000000000002,0.14,0.14,8612
booker,2019-11-16,0.01,0.02,0.01,0.01,12869
harris,2019-11-16,0.03,0.03,0.02,0.03,6632
gillibrand,2019-11-16,0.01,0.01,0.01,0.01,0
biden,2019-11-16,0.23,0.24000000000000002,0.22,0.22,12601
warren,2019-11-16,0.29000000000000004,0.29000000000000004,0.25,0.25,23500
cuomo,2019-11-16,0.01,0.01,0.01,0.01,899
zuckerberg,2019-11-16,0.01,0.01,0.01,0.01,0
kaine,2019-11-16,0.01,0.01,0.01,0.01,40
klobuchar,2019-11-16,0.02,0.03,0.02,0.02,11968
johnson,2019-11-16,0.01,0.01,0.01,0.01,0
brown,2019-11-16,0.01,0.01,0.01,0.01,0
murphy,2019-11-16,0.01,0.01,0.01,0.01,0
delaney,2019-11-16,0.01,0.01,0.01,0.01,0
winfrey,2019-11-16,0.01,0.01,0.01,0.01,650
o_rourke,2019-11-16,0.01,0.01,0.01,0.01,250
clinton,2019-11-16,0.08,0.08,0.07,0.07,6215
s_brown,2019-11-16,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-16,0.07,0.08,0.06,0.06,15955
yang,2019-11-16,0.08,0.09,0.08,0.08,4404
buttigieg,2019-11-16,0.18,0.22,0.17,0.2,53228
castro,2019-11-16,0.01,0.01,0.01,0.01,0
gabbard,2019-11-16,0.04,0.04,0.03,0.03,10167
hickenlooper,2019-11-16,0.01,0.01,0.01,0.01,3
inslee,2019-11-16,0.01,0.01,0.01,0.01,0
bullock,2019-11-16,0.01,0.01,0.01,0.01,0
bennet,2019-11-16,0.01,0.01,0.01,0.01,0
williamson,2019-11-16,0.01,0.01,0.01,0.01,0
ryan,2019-11-16,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-16,0.01,0.01,0.01,0.01,0
swalwell,2019-11-16,0.01,0.01,0.01,0.01,0
steyer,2019-11-16,0.01,0.01,0.01,0.01,87
patrick,2019-11-16,0.02,0.03,0.01,0.01,119823
sanders,2019-11-17,0.14,0.15000000000000002,0.14,0.14,8768
booker,2019-11-17,0.01,0.02,0.01,0.01,11640
harris,2019-11-17,0.03,0.03,0.02,0.02,3635
gillibrand,2019-11-17,0.01,0.01,0.01,0.01,0
biden,2019-11-17,0.22,0.23,0.22,0.22,11741
warren,2019-11-17,0.25,0.27,0.24000000000000002,0.25,9964
cuomo,2019-11-17,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-17,0.01,0.01,0.01,0.01,0
kaine,2019-11-17,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-17,0.02,0.04,0.02,0.03,34380
johnson,2019-11-17,0.01,0.01,0.01,0.01,0
brown,2019-11-17,0.01,0.01,0.01,0.01,0
murphy,2019-11-17,0.01,0.01,0.01,0.01,0
delaney,2019-11-17,0.01,0.01,0.01,0.01,0
winfrey,2019-11-17,0.01,0.01,0.01,0.01,858
o_rourke,2019-11-17,0.01,0.01,0.01,0.01,867
clinton,2019-11-17,0.07,0.08,0.07,0.07,2966
s_brown,2019-11-17,0.01,0.01,0.01,0.01,9999
bloomberg,2019-11-17,0.06,0.08,0.06,0.07,22985
yang,2019-11-17,0.08,0.09,0.08,0.08,4522
buttigieg,2019-11-17,0.2,0.21000000000000002,0.19,0.19,16256
castro,2019-11-17,0.01,0.01,0.01,0.01,0
gabbard,2019-11-17,0.03,0.04,0.03,0.04,15362
hickenlooper,2019-11-17,0.01,0.01,0.01,0.01,0
inslee,2019-11-17,0.01,0.01,0.01,0.01,0
bullock,2019-11-17,0.01,0.01,0.01,0.01,858
bennet,2019-11-17,0.01,0.01,0.01,0.01,1
williamson,2019-11-17,0.01,0.01,0.01,0.01,858
ryan,2019-11-17,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-17,0.01,0.01,0.01,0.01,0
swalwell,2019-11-17,0.01,0.01,0.01,0.01,0
steyer,2019-11-17,0.01,0.01,0.01,0.01,20078
patrick,2019-11-17,0.01,0.02,0.01,0.01,78134
sanders,2019-11-18,0.14,0.15000000000000002,0.13,0.14,17159
booker,2019-11-18,0.01,0.02,0.01,0.01,4498
harris,2019-11-18,0.02,0.03,0.02,0.03,4622
gillibrand,2019-11-18,0.01,0.01,0.01,0.01,0
biden,2019-11-18,0.22,0.24000000000000002,0.22,0.23,17538
warren,2019-11-18,0.25,0.27,0.25,0.27,18035
cuomo,2019-11-18,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-18,0.01,0.01,0.01,0.01,0
kaine,2019-11-18,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-18,0.03,0.04,0.03,0.03,30172
johnson,2019-11-18,0.01,0.01,0.01,0.01,0
brown,2019-11-18,0.01,0.01,0.01,0.01,0
murphy,2019-11-18,0.01,0.01,0.01,0.01,0
delaney,2019-11-18,0.01,0.01,0.01,0.01,0
winfrey,2019-11-18,0.01,0.01,0.01,0.01,194
o_rourke,2019-11-18,0.01,0.01,0.01,0.01,0
clinton,2019-11-18,0.07,0.08,0.07,0.07,8820
s_brown,2019-11-18,0.01,0.01,0.01,0.01,0
bloomberg,2019-11-18,0.07,0.08,0.06,0.06,14749
yang,2019-11-18,0.08,0.09,0.08,0.08,5970
buttigieg,2019-11-18,0.19,0.21000000000000002,0.19,0.2,31904
castro,2019-11-18,0.01,0.01,0.01,0.01,102
gabbard,2019-11-18,0.04,0.04,0.03,0.04,9352
hickenlooper,2019-11-18,0.01,0.01,0.01,0.01,0
inslee,2019-11-18,0.01,0.01,0.01,0.01,0
bullock,2019-11-18,0.01,0.01,0.01,0.01,450
bennet,2019-11-18,0.01,0.01,0.01,0.01,0
williamson,2019-11-18,0.01,0.01,0.01,0.01,0
ryan,2019-11-18,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-18,0.01,0.01,0.01,0.01,0
swalwell,2019-11-18,0.01,0.01,0.01,0.01,0
steyer,2019-11-18,0.01,0.01,0.01,0.01,12854
patrick,2019-11-18,0.01,0.03,0.01,0.03,85530
sanders,2019-11-19,0.14,0.15000000000000002,0.13,0.14,10171
booker,2019-11-19,0.01,0.02,0.01,0.01,3769
harris,2019-11-19,0.03,0.03,0.02,0.02,6970
gillibrand,2019-11-19,0.01,0.01,0.01,0.01,0
biden,2019-11-19,0.23,0.24000000000000002,0.22,0.24000000000000002,10125
warren,2019-11-19,0.27,0.27,0.24000000000000002,0.24000000000000002,11598
cuomo,2019-11-19,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-19,0.01,0.01,0.01,0.01,0
kaine,2019-11-19,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-19,0.03,0.04,0.03,0.03,9621
johnson,2019-11-19,0.01,0.01,0.01,0.01,0
brown,2019-11-19,0.01,0.01,0.01,0.01,0
murphy,2019-11-19,0.01,0.01,0.01,0.01,0
delaney,2019-11-19,0.01,0.01,0.01,0.01,0
winfrey,2019-11-19,0.01,0.01,0.01,0.01,100
o_rourke,2019-11-19,0.01,0.01,0.01,0.01,0
clinton,2019-11-19,0.07,0.08,0.07,0.07,7265
s_brown,2019-11-19,0.01,0.01,0.01,0.01,10001
bloomberg,2019-11-19,0.06,0.09,0.06,0.08,28101
yang,2019-11-19,0.08,0.09,0.08,0.08,7341
buttigieg,2019-11-19,0.2,0.22,0.19,0.2,31203
castro,2019-11-19,0.01,0.01,0.01,0.01,858
gabbard,2019-11-19,0.04,0.04,0.03,0.04,5790
hickenlooper,2019-11-19,0.01,0.01,0.01,0.01,0
inslee,2019-11-19,0.01,0.01,0.01,0.01,0
bullock,2019-11-19,0.01,0.01,0.01,0.01,250
bennet,2019-11-19,0.01,0.01,0.01,0.01,0
williamson,2019-11-19,0.01,0.01,0.01,0.01,0
ryan,2019-11-19,0.01,0.01,0.01,0.01,0
de_blasio,2019-11-19,0.01,0.01,0.01,0.01,0
swalwell,2019-11-19,0.01,0.01,0.01,0.01,0
steyer,2019-11-19,0.01,0.01,0.01,0.01,1600
patrick,2019-11-19,0.03,0.03,0.01,0.01,36404
sanders,2019-11-20,0.14,0.15000000000000002,0.13,0.14,18167
booker,2019-11-20,0.01,0.02,0.01,0.02,86387
harris,2019-11-20,0.02,0.03,0.02,0.02,60808
gillibrand,2019-11-20,0.01,0.01,0.01,0.01,7
biden,2019-11-20,0.24000000000000002,0.24000000000000002,0.21000000000000002,0.21000000000000002,35883
warren,2019-11-20,0.24000000000000002,0.27,0.23,0.25,22793
cuomo,2019-11-20,0.01,0.01,0.01,0.01,0
zuckerberg,2019-11-20,0.01,0.01,0.01,0.01,0
kaine,2019-11-20,0.01,0.01,0.01,0.01,0
klobuchar,2019-11-20,0.03,0.04,0.02,0.03,58928
johnson,2019-11-20,0.01,0.01,0.01,0.01,0
brown,2019-11-20,0.01,0.01,0.01,0.01,0
